"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence","shape_dist_traveled"
"BB_SE_PathOfTravelShape","44.540745055","-123.266330127",3399,
"BB_SE_PathOfTravelShape","44.540571625","-123.266347726",3400,
"BB_SE_PathOfTravelShape","44.540530779","-123.266352006",3401,
"BB_SE_PathOfTravelShape","44.540436691","-123.266362372",3402,
"BB_SE_PathOfTravelShape","44.540244894","-123.266380530",3403,
"BB_SE_PathOfTravelShape","44.540004017","-123.266406414",3404,
"BB_SE_PathOfTravelShape","44.539810396","-123.266425444",3405,
"BB_SE_PathOfTravelShape","44.539630690","-123.266443702",3406,
"BB_SE_PathOfTravelShape","44.539419019","-123.266464266",3407,
"BB_SE_PathOfTravelShape","44.539212957","-123.266487019",3408,
"BB_SE_PathOfTravelShape","44.539019607","-123.266508940",3409,
"BB_SE_PathOfTravelShape","44.538803498","-123.266532169",3410,
"BB_SE_PathOfTravelShape","44.538613233","-123.266554237",3411,
"BB_SE_PathOfTravelShape","44.538601963","-123.266555617",3412,
"BB_SE_PathOfTravelShape","44.538452202","-123.266573389",3413,
"BB_SE_PathOfTravelShape","44.538279949","-123.266592003",3414,
"BB_SE_PathOfTravelShape","44.538155943","-123.266605252",3415,
"BB_SE_PathOfTravelShape","44.538103571","-123.266610897",3416,
"BB_SE_PathOfTravelShape","44.538005434","-123.266622028",3417,
"BB_SE_PathOfTravelShape","44.537832608","-123.266643012",3418,
"BB_SE_PathOfTravelShape","44.537636923","-123.266665781",3419,
"BB_SE_PathOfTravelShape","44.537449361","-123.266686058",3420,
"BB_SE_PathOfTravelShape","44.537217822","-123.266712384",3421,
"BB_SE_PathOfTravelShape","44.537038594","-123.266732104",3422,
"BB_SE_PathOfTravelShape","44.536849832","-123.266752323",3423,
"BB_SE_PathOfTravelShape","44.536691063","-123.266770144",3424,
"BB_SE_PathOfTravelShape","44.536699590","-123.265935447",3425,
"BB_SE_PathOfTravelShape","44.536715605","-123.264815707",3426,
"BB_SE_PathOfTravelShape","44.536726157","-123.263953766",3427,
"BB_SE_PathOfTravelShape","44.536736074","-123.263119169",3428,
"BB_SE_PathOfTravelShape","44.536741194","-123.262624996",3429,
"BB_SE_PathOfTravelShape","44.536744939","-123.262263584",3430,
"BB_SE_PathOfTravelShape","44.536770141","-123.260111358",3431,
"BB_SE_PathOfTravelShape","44.536784150","-123.258821519",3432,
"BB_SE_PathOfTravelShape","44.536798881","-123.258239209",3433,
"BB_SE_PathOfTravelShape","44.536803269","-123.257730601",3434,
"BB_SE_PathOfTravelShape","44.536810470","-123.257146065",3435,
"BB_SE_PathOfTravelShape","44.536812597","-123.256889086",3436,
"BB_SE_PathOfTravelShape","44.536800286","-123.256673479",3437,
"BB_SE_PathOfTravelShape","44.535683954","-123.256650248",3438,
"BB_SE_PathOfTravelShape","44.533365312","-123.256602000",3439,
"BB_SE_PathOfTravelShape","44.532552748","-123.256585094",3440,
"BB_SE_PathOfTravelShape","44.531842075","-123.256626946",3441,
"BB_SE_PathOfTravelShape","44.531735860","-123.256650432",3442,
"BB_SE_PathOfTravelShape","44.531641671","-123.256673997",3443,
"BB_SE_PathOfTravelShape","44.531547852","-123.256699858",3444,
"BB_SE_PathOfTravelShape","44.531454400","-123.256728018",3445,
"BB_SE_PathOfTravelShape","44.531361289","-123.256758475",3446,
"BB_SE_PathOfTravelShape","44.531247243","-123.256800678",3447,
"BB_SE_PathOfTravelShape","44.531177130","-123.256829444",3448,
"BB_SE_PathOfTravelShape","44.531036679","-123.256891288",3449,
"BB_SE_PathOfTravelShape","44.530805866","-123.257013240",3450,
"BB_SE_PathOfTravelShape","44.530539603","-123.257168483",3451,
"BB_SE_PathOfTravelShape","44.530581892","-123.257354586",3452,
"BB_SE_PathOfTravelShape","44.530739799","-123.258187533",3453,
"BB_SE_PathOfTravelShape","44.530806384","-123.258542633",3454,
"BB_SE_PathOfTravelShape","44.530843159","-123.258773910",3455,
"BB_SE_PathOfTravelShape","44.530900744","-123.259172149",3456,
"BB_SE_PathOfTravelShape","44.531042133","-123.260419236",3457,
"BB_SE_PathOfTravelShape","44.531051956","-123.260512912",3458,
"BB_SE_PathOfTravelShape","44.531060605","-123.260606814",3459,
"BB_SE_PathOfTravelShape","44.531068083","-123.260700911",3460,
"BB_SE_PathOfTravelShape","44.531074384","-123.260795178",3461,
"BB_SE_PathOfTravelShape","44.531079508","-123.260889583",3462,
"BB_SE_PathOfTravelShape","44.531083452","-123.260984101",3463,
"BB_SE_PathOfTravelShape","44.531086214","-123.261078699",3464,
"BB_SE_PathOfTravelShape","44.531087796","-123.261173350",3465,
"BB_SE_PathOfTravelShape","44.531088196","-123.261268026",3466,
"BB_SE_PathOfTravelShape","44.531087942","-123.261316650",3467,
"BB_SE_PathOfTravelShape","44.531072493","-123.263131758",3468,
"BB_SE_PathOfTravelShape","44.531068038","-123.263313803",3469,
"BB_SE_PathOfTravelShape","44.531069901","-123.263511016",3470,
"BB_SE_PathOfTravelShape","44.531068059","-123.263698460",3471,
"BB_SE_PathOfTravelShape","44.531065781","-123.263903630",3472,
"BB_SE_PathOfTravelShape","44.531065332","-123.264114643",3473,
"BB_SE_PathOfTravelShape","44.531066015","-123.264261920",3474,
"BB_SE_PathOfTravelShape","44.531066162","-123.264283988",3475,
"BB_SE_PathOfTravelShape","44.531065113","-123.264449407",3476,
"BB_SE_PathOfTravelShape","44.531067147","-123.264636079",3477,
"BB_SE_PathOfTravelShape","44.531065270","-123.264838869",3478,
"BB_SE_PathOfTravelShape","44.531062922","-123.265025810",3479,
"BB_SE_PathOfTravelShape","44.531061946","-123.265237275",3480,
"BB_SE_PathOfTravelShape","44.531060822","-123.265297175",3481,
"BB_SE_PathOfTravelShape","44.531058883","-123.265407874",3482,
"BB_SE_PathOfTravelShape","44.531059779","-123.265584899",3483,
"BB_SE_PathOfTravelShape","44.531058985","-123.265760882",3484,
"BB_SE_PathOfTravelShape","44.531056687","-123.265938712",3485,
"BB_SE_PathOfTravelShape","44.531054638","-123.266144853",3486,
"BB_SE_PathOfTravelShape","44.531054798","-123.266355413",3487,
"BB_SE_PathOfTravelShape","44.531053414","-123.266530889",3488,
"BB_SE_PathOfTravelShape","44.531052394","-123.266702065",3489,
"BB_SE_PathOfTravelShape","44.531051067","-123.266885698",3490,
"BB_SE_PathOfTravelShape","44.531052081","-123.267047379",3491,
"BB_SE_PathOfTravelShape","44.531052909","-123.267185070",3492,
"BB_SE_PathOfTravelShape","44.531057270","-123.267273051",3493,
"BB_SE_PathOfTravelShape","44.531059858","-123.267349434",3494,
"BB_SE_PathOfTravelShape","44.531063141","-123.267411463",3495,
"BB_SE_PathOfTravelShape","44.531108991","-123.267405986",3496,
"BB_SE_PathOfTravelShape","44.531283005","-123.267385541",3497,
"BB_SE_PathOfTravelShape","44.531455797","-123.267365999",3498,
"BB_SE_PathOfTravelShape","44.531637998","-123.267344029",3499,
"BB_SE_PathOfTravelShape","44.531809920","-123.267324924",3500,
"BB_SE_PathOfTravelShape","44.531968712","-123.267306151",3501,
"BB_SE_PathOfTravelShape","44.532126012","-123.267288744",3502,
"BB_SE_PathOfTravelShape","44.532282799","-123.267271310",3503,
"BB_SE_PathOfTravelShape","44.532457693","-123.267249950",3504,
"BB_SE_PathOfTravelShape","44.532618102","-123.267231732",3505,
"BB_SE_PathOfTravelShape","44.532789939","-123.267212622",3506,
"BB_SE_PathOfTravelShape","44.532981134","-123.267191082",3507,
"BB_SE_PathOfTravelShape","44.533159883","-123.267169906",3508,
"BB_SE_PathOfTravelShape","44.533337679","-123.267149163",3509,
"BB_SE_PathOfTravelShape","44.533551831","-123.267125364",3510,
"BB_N_PathOfTravelShape","44.586356879","-123.274969678",859,
"BB_N_PathOfTravelShape","44.586367725","-123.274884265",860,
"BB_N_PathOfTravelShape","44.586380786","-123.274799437",861,
"BB_N_PathOfTravelShape","44.586395891","-123.274715189",862,
"BB_N_PathOfTravelShape","44.586413028","-123.274632001",863,
"BB_N_PathOfTravelShape","44.586432383","-123.274549393",864,
"BB_N_PathOfTravelShape","44.586453684","-123.274467843",865,
"BB_N_PathOfTravelShape","44.586463480","-123.274435667",866,
"BB_N_PathOfTravelShape","44.586488712","-123.274358146",867,
"BB_N_PathOfTravelShape","44.586515806","-123.274281674",868,
"BB_N_PathOfTravelShape","44.586544921","-123.274206741",869,
"BB_N_PathOfTravelShape","44.586575883","-123.274133336",870,
"BB_N_PathOfTravelShape","44.586608697","-123.274061459",871,
"BB_N_PathOfTravelShape","44.586643263","-123.273991587",872,
"BB_N_PathOfTravelShape","44.586786820","-123.273747880",873,
"BB_N_PathOfTravelShape","44.586906580","-123.273547676",874,
"BB_N_PathOfTravelShape","44.587043408","-123.273319488",875,
"BB_N_PathOfTravelShape","44.587166532","-123.273118484",876,
"BB_N_PathOfTravelShape","44.587302769","-123.272886422",877,
"BB_N_PathOfTravelShape","44.587416490","-123.272694567",878,
"BB_N_PathOfTravelShape","44.587538803","-123.272491603",879,
"BB_N_PathOfTravelShape","44.587633816","-123.272328133",880,
"BB_N_PathOfTravelShape","44.587694388","-123.272236463",881,
"BB_N_PathOfTravelShape","44.587790526","-123.272072566",882,
"BB_N_PathOfTravelShape","44.587918105","-123.271850648",883,
"BB_N_PathOfTravelShape","44.588057469","-123.271602888",884,
"BB_N_PathOfTravelShape","44.588107707","-123.271505921",885,
"BB_N_PathOfTravelShape","44.588147148","-123.271429558",886,
"BB_N_PathOfTravelShape","44.588187156","-123.271347461",887,
"BB_N_PathOfTravelShape","44.588226025","-123.271262910",888,
"BB_N_PathOfTravelShape","44.588263056","-123.271176350",889,
"BB_N_PathOfTravelShape","44.588298238","-123.271088259",890,
"BB_N_PathOfTravelShape","44.588331484","-123.270998636",891,
"BB_N_PathOfTravelShape","44.588356476","-123.270927341",892,
"BB_N_PathOfTravelShape","44.588390222","-123.270824299",893,
"BB_N_PathOfTravelShape","44.588422010","-123.270720684",894,
"BB_N_PathOfTravelShape","44.588451862","-123.270615533",895,
"BB_N_PathOfTravelShape","44.588479596","-123.270509323",896,
"BB_N_PathOfTravelShape","44.588495632","-123.270439517",897,
"BB_N_PathOfTravelShape","44.588519481","-123.270327358",898,
"BB_N_PathOfTravelShape","44.588541199","-123.270214618",899,
"BB_N_PathOfTravelShape","44.588560799","-123.270100813",900,
"BB_N_PathOfTravelShape","44.588578270","-123.269986426",901,
"BB_N_PathOfTravelShape","44.588590773","-123.269885727",902,
"BB_N_PathOfTravelShape","44.588601134","-123.269784922",903,
"BB_N_PathOfTravelShape","44.588609365","-123.269683534",904,
"BB_N_PathOfTravelShape","44.588615467","-123.269581565",905,
"BB_N_PathOfTravelShape","44.588619397","-123.269487655",906,
"BB_N_PathOfTravelShape","44.588622693","-123.269370668",907,
"BB_N_PathOfTravelShape","44.588623095","-123.269357725",908,
"BB_N_PathOfTravelShape","44.588624554","-123.269228167",909,
"BB_N_PathOfTravelShape","44.588628643","-123.269036802",910,
"BB_N_PathOfTravelShape","44.588634660","-123.268721185",911,
"BB_N_PathOfTravelShape","44.588638809","-123.268506298",912,
"BB_N_PathOfTravelShape","44.588641703","-123.268346082",913,
"BB_N_PathOfTravelShape","44.588642093","-123.268319697",914,
"BB_N_PathOfTravelShape","44.588644089","-123.268189205",915,
"BB_N_PathOfTravelShape","44.588647465","-123.268033812",916,
"BB_N_PathOfTravelShape","44.588650702","-123.267814081",917,
"BB_N_PathOfTravelShape","44.588654315","-123.267603490",918,
"BB_N_PathOfTravelShape","44.588657166","-123.267413507",919,
"BB_N_PathOfTravelShape","44.588659674","-123.267223508",920,
"BB_N_PathOfTravelShape","44.588661397","-123.267149654",921,
"BB_N_PathOfTravelShape","44.588663997","-123.267036474",922,
"BB_N_PathOfTravelShape","44.588667117","-123.266859946",923,
"BB_N_PathOfTravelShape","44.588670743","-123.266557656",924,
"BB_N_PathOfTravelShape","44.588674675","-123.266302430",925,
"BB_N_PathOfTravelShape","44.588678333","-123.266079358",926,
"BB_N_PathOfTravelShape","44.588682423","-123.265814059",927,
"BB_N_PathOfTravelShape","44.588686102","-123.265530495",928,
"BB_N_PathOfTravelShape","44.588691529","-123.265266700",929,
"BB_N_PathOfTravelShape","44.588696162","-123.265007186",930,
"BB_N_PathOfTravelShape","44.588702436","-123.264782319",931,
"BB_N_PathOfTravelShape","44.588710004","-123.264557033",932,
"BB_N_PathOfTravelShape","44.588717756","-123.264331277",933,
"BB_N_PathOfTravelShape","44.588723287","-123.264122697",934,
"BB_N_PathOfTravelShape","44.588726936","-123.263861218",935,
"BB_N_PathOfTravelShape","44.588728879","-123.263697596",936,
"BB_N_PathOfTravelShape","44.588729626","-123.263628497",937,
"BB_N_PathOfTravelShape","44.588733486","-123.263428481",938,
"BB_N_PathOfTravelShape","44.588738973","-123.263067226",939,
"BB_N_PathOfTravelShape","44.588749073","-123.262559283",940,
"BB_N_PathOfTravelShape","44.588752494","-123.262064521",941,
"BB_N_PathOfTravelShape","44.588750142","-123.262006739",942,
"BB_N_PathOfTravelShape","44.588743818","-123.261907535",943,
"BB_N_PathOfTravelShape","44.588735437","-123.261808232",944,
"BB_N_PathOfTravelShape","44.588724077","-123.261704467",945,
"BB_N_PathOfTravelShape","44.588703141","-123.261560875",946,
"BB_N_PathOfTravelShape","44.588684274","-123.261416903",947,
"BB_N_PathOfTravelShape","44.588667570","-123.261272074",948,
"BB_N_PathOfTravelShape","44.588652935","-123.261126864",949,
"BB_N_PathOfTravelShape","44.588649434","-123.261070044",950,
"BB_N_PathOfTravelShape","44.588643784","-123.260950228",951,
"BB_N_PathOfTravelShape","44.588640201","-123.260830032",952,
"BB_N_PathOfTravelShape","44.588638846","-123.260709941",953,
"BB_N_PathOfTravelShape","44.588639633","-123.260589955",954,
"BB_N_PathOfTravelShape","44.588642647","-123.260470074",955,
"BB_N_PathOfTravelShape","44.588645450","-123.260404435",956,
"BB_N_PathOfTravelShape","44.588647717","-123.260350291",957,
"BB_N_PathOfTravelShape","44.588659607","-123.260000388",958,
"BB_N_PathOfTravelShape","44.588675015","-123.259590638",959,
"BB_N_PathOfTravelShape","44.588688033","-123.259222543",960,
"BB_N_PathOfTravelShape","44.588701203","-123.258827091",961,
"BB_N_PathOfTravelShape","44.588714594","-123.258422525",962,
"BB_N_PathOfTravelShape","44.588727683","-123.258044353",963,
"BB_N_PathOfTravelShape","44.588741371","-123.257655645",964,
"BB_N_PathOfTravelShape","44.588753997","-123.257282250",965,
"BB_N_PathOfTravelShape","44.588765173","-123.256947194",966,
"BB_N_PathOfTravelShape","44.588777929","-123.256561322",967,
"BB_N_PathOfTravelShape","44.588778947","-123.256530164",968,
"BB_N_PathOfTravelShape","44.588790833","-123.256176419",969,
"BB_N_PathOfTravelShape","44.588804453","-123.255765622",970,
"BB_N_PathOfTravelShape","44.588817792","-123.255422507",971,
"BB_N_PathOfTravelShape","44.588824343","-123.255093951",972,
"BB_N_PathOfTravelShape","44.588827574","-123.254891023",973,
"BB_N_PathOfTravelShape","44.588827882","-123.254871353",974,
"BB_N_PathOfTravelShape","44.588829474","-123.254679389",975,
"BB_N_PathOfTravelShape","44.588827648","-123.254293301",976,
"BB_N_PathOfTravelShape","44.588825439","-123.253841902",977,
"BB_N_PathOfTravelShape","44.588826140","-123.253485702",978,
"BB_N_PathOfTravelShape","44.588827744","-123.253254369",979,
"BB_N_PathOfTravelShape","44.588828570","-123.253227522",980,
"BB_N_PathOfTravelShape","44.588832701","-123.253086090",981,
"BB_N_PathOfTravelShape","44.588834854","-123.252853344",982,
"BB_N_PathOfTravelShape","44.588837978","-123.252446848",983,
"BB_N_PathOfTravelShape","44.588844652","-123.252063566",984,
"BB_N_PathOfTravelShape","44.588845768","-123.251991142",985,
"BB_N_PathOfTravelShape","44.588738093","-123.251823362",986,
"BB_N_PathOfTravelShape","44.588653727","-123.251779724",987,
"BB_N_PathOfTravelShape","44.588528632","-123.251753542",988,
"BB_N_PathOfTravelShape","44.587222415","-123.251704086",989,
"BB_N_PathOfTravelShape","44.587236114","-123.250499127",990,
"BB_N_PathOfTravelShape","44.587471625","-123.250501844",991,
"BB_N_PathOfTravelShape","44.588869395","-123.250517966",992,
"BB_N_PathOfTravelShape","44.588874256","-123.250279478",993,
"BB_N_PathOfTravelShape","44.588877726","-123.250109207",994,
"BB_N_PathOfTravelShape","44.588882124","-123.249805033",995,
"BB_N_PathOfTravelShape","44.588883092","-123.249722982",996,
"BB_N_PathOfTravelShape","44.588885448","-123.249523851",997,
"BB_N_PathOfTravelShape","44.588889788","-123.249324335",998,
"BB_N_PathOfTravelShape","44.588892843","-123.249106995",999,
"BB_N_PathOfTravelShape","44.588896731","-123.248897854",1000,
"BB_N_PathOfTravelShape","44.588897082","-123.248834019",1001,
"BB_N_PathOfTravelShape","44.588897712","-123.248737548",1002,
"BB_N_PathOfTravelShape","44.588903230","-123.248552972",1003,
"BB_N_PathOfTravelShape","44.588905590","-123.248378326",1004,
"BB_N_PathOfTravelShape","44.588907850","-123.248183033",1005,
"BB_N_PathOfTravelShape","44.588912768","-123.247998426",1006,
"BB_N_PathOfTravelShape","44.588915515","-123.247790194",1007,
"BB_N_PathOfTravelShape","44.588918481","-123.247611736",1008,
"BB_N_PathOfTravelShape","44.588922837","-123.247429026",1009,
"BB_N_PathOfTravelShape","44.588925268","-123.247254863",1010,
"BB_N_PathOfTravelShape","44.588927054","-123.247061467",1011,
"BB_N_PathOfTravelShape","44.589006536","-123.247059009",1012,
"BB_N_PathOfTravelShape","44.589094874","-123.247062732",1013,
"BB_N_PathOfTravelShape","44.589188546","-123.247065751",1014,
"BB_N_PathOfTravelShape","44.589274681","-123.247068410",1015,
"BB_N_PathOfTravelShape","44.589363462","-123.247075035",1016,
"BB_N_PathOfTravelShape","44.589412080","-123.247082630",1017,
"BB_N_PathOfTravelShape","44.589460866","-123.247086871",1018,
"BB_N_PathOfTravelShape","44.589509807","-123.247088242",1019,
"BB_N_PathOfTravelShape","44.589518643","-123.247088182",1020,
"BB_N_PathOfTravelShape","44.589646359","-123.247088018",1021,
"BB_N_PathOfTravelShape","44.589753528","-123.247089758",1022,
"BB_N_PathOfTravelShape","44.589861846","-123.247090113",1023,
"BB_N_PathOfTravelShape","44.589992268","-123.247091517",1024,
"BB_N_PathOfTravelShape","44.590122615","-123.247092439",1025,
"BB_N_PathOfTravelShape","44.590267171","-123.247094519",1026,
"BB_N_PathOfTravelShape","44.590390836","-123.247095123",1027,
